session,duration_s,actual_dur_s,window_idx,s_gnss,e_gnss,dist_travelled_m,pos_err_gyro,pos_err_zupt,pos_err_hybrid,pos_err_ekf,vel_err_gyro,vel_err_zupt,vel_err_ekf,head_err_gyro,head_err_ekf,drift_pct_gyro,drift_pct_zupt,drift_pct_hybrid,drift_pct_ekf
S-Vtb5.parquet,300,300.0,2,17363,20363,3194.887859967816,947.6485188148514,3133.3092291648636,948.284330533709,3185.4177624513795,14.437939080571349,1.9583333333333333,1.8231519226174422,56.50643932706913,100.84243110001822,29.661401600004755,98.07258866345397,29.681302508791703,99.7035859181445
S-Vtb5.parquet,300,306.0,3,35103,38163,3642.4596303973085,619.8612784533632,3641.9726646969357,2063.900327134925,3642.753545399636,2.5407278576458516,6.563888888888888,6.5121336256005256,47.90087966274541,63.54595359223777,17.01765678555374,99.98663085525207,56.66227045898107,100.00806913547852
S-Vtb5.parquet,300,306.0,4,53553,56613,7019.316989598857,6086.916114511972,7010.957258924639,5403.09957926744,7018.682200209994,4.91817697192377,5.802777777777778,5.785791796786912,108.10194704224921,110.78025775871028,86.71664384913083,99.88090393001762,76.9747197237807,99.9909565362299
S-Vtb5.parquet,300,306.0,5,28443,31503,7812.058161588555,4041.4695498320775,7794.909033967143,4940.624763090362,7803.516457065704,16.65214299343205,7.9638888888888895,7.917453045650077,40.68827729315473,61.292819663523275,51.733736055675486,99.78047875135219,63.24357372789584,99.8906599983491
S-Vtb5.parquet,300,306.0,6,46173,49233,4883.622283636854,4092.822395006151,4875.99648254046,2550.249650837166,4881.593287250135,0.1580851891097934,4.597222222222222,4.569664427412846,16.58054494757843,7.740358709804814,83.8071037704867,99.84384949012242,52.220452416684125,99.95845304430038
S-Vtb5.parquet,300,306.0,7,8453,11513,3273.1931422187386,2489.938713769421,3261.6383356441456,2076.1441250459243,3272.3941308690632,18.97807507384828,3.3305555555555557,2.8400133983654836,18.61405296117576,8.096222415430798,76.07063211924037,99.64698671686814,63.428708140290404,99.97558923916314
S-Vta1a.parquet,30,30.0,0,16770,17070,434.3502616558877,294.07191587259996,420.52548806772546,57.39616415180736,432.3282477921826,1.5624554030538622,3.6623313705139964,3.590942285743904,6.63746465850204,20.145019396321736,67.70386525185917,96.81713704155314,13.21425798916158,99.53447389302897
S-Vta1a.parquet,30,30.0,1,5960,6260,538.8351501260395,310.600985363506,536.5886048481398,84.56354825497928,538.6037310262732,2.1459605616292428,3.9972222222222222,3.976952192503604,22.767375222345095,20.20547494966567,57.643044499018494,99.58307373277816,15.69376983576497,99.95705196668922
S-Vta1a.parquet,30,30.0,2,8530,8830,426.4656199996393,35.79582257473819,421.73701114239884,147.24324012852054,425.4502198246271,21.29527911074698,6.788888888888889,6.7477603309230325,7.8987737429500555,9.518951197118685,8.393601006985854,98.891209833692,34.52640335430675,99.76190339211563
S-Vta1a.parquet,30,30.0,3,7500,7800,609.9134826859882,319.83738636808323,609.028244180202,221.34489483991962,609.7326110055291,7.265464048503245,5.05,5.045567299586074,4.855572326068113,1.8248415720300577,52.43979604444166,99.85485834779585,36.291195575008835,99.97034469878209
S-Vta1a.parquet,30,30.0,4,10690,10990,657.0239094226353,202.91079200837035,653.9905181069953,232.00180380269177,657.1950186200369,11.406259336854765,4.3667304241190505,4.840815795162946,37.36589830872106,34.340937284533354,30.883319328010415,99.53831340501664,35.31101387262529,100.02604307011475
S-Vta1a.parquet,30,30.1,5,4020,4321,549.0518409956449,290.63613946689344,546.5623356667754,178.36727436105556,551.2723626616086,0.22242861408980907,5.656009053330937,4.062759073720938,5.572851215519677,1.9964846328528456,52.93418904485539,99.54658100693096,32.48641768281957,100.40442841643824
S-Vta1a.parquet,30,30.0,6,9400,9700,517.5180851146614,394.5900572663281,509.9759235695455,159.5601927167092,514.4704039593978,1.4760997106456832,4.482914141031637,3.4061199383078398,15.113365714475293,29.99347627552766,76.2466218313709,98.54262841008834,30.831809999713734,99.41109668571517
S-Vta1a.parquet,30,30.0,7,21480,21780,429.7933857567986,417.50682960961853,427.2511548510675,155.45565995331117,430.66783546854396,2.6667649623919263,3.9166666666666665,3.852893191927751,17.57569353490308,13.608283580479648,97.14128775491847,99.4084992952475,36.16985861231395,100.2034581593678
S-Vta1a.parquet,60,60.0,0,7120,7720,1240.6898709346779,718.5953409756534,1226.3051376785245,753.0083647494666,1239.6826066270705,23.490057278458934,5.230555555555555,5.212884290154913,35.12903935816246,6.677193596217683,57.91901407515297,98.84058590360566,60.69271478634586,99.91881417498408
S-Vta1a.parquet,60,60.0,1,16410,17010,916.9282922081554,825.5878962498549,912.1874512990396,762.1156473646784,917.0858080602214,0.995859168704015,3.9972222222222222,3.937647312122105,61.69618377416444,119.00512163273888,90.03843629491095,99.48296492218614,83.11616664475956,100.01717864454665
S-Vta1a.parquet,60,60.0,2,13610,14210,1090.6804825120323,815.4325517930215,1047.8107029004223,594.3451587147885,1088.3059686665267,4.01262391367023,1.2070293252977007,0.4398281674325375,68.51627327581761,81.19678054915347,74.7636512129505,96.06944652453363,54.493058988816344,99.78229060814982
S-Vta1a.parquet,60,59.99,3,9450,10050,1001.1443106476784,813.9343881973565,989.7003560056366,478.4525214776353,997.6145728596563,0.04050123011339091,2.35,2.286977705584298,58.87493600767493,78.95868813217106,81.30040589960416,98.85691258289845,47.79056489549505,99.64742967117911
S-Vta1a.parquet,60,60.0,4,15390,15990,1061.4581868186126,781.1675654826635,1044.2808518515828,342.19653780756596,1055.3355955466725,1.2744467673771718,5.227777777777778,4.6960018323167025,6.00146311475541,11.176048388496168,73.59381416840995,98.38172288081235,32.23834363491911,99.42319053656831
S-Vta1a.parquet,60,60.0,5,19970,20570,801.3381714840118,1120.3075071902542,723.5117839898659,368.648602740867,770.6228275493387,51.435758531214944,1.3663944965564125,0.7508767057871912,14.854486600919614,31.486204076255124,139.80458526211694,90.28794705361184,46.00412358469838,96.1669935331059
S-Vta1a.parquet,60,60.0,6,8170,8770,557.5030829677945,455.8762622306512,545.5891862496504,190.07094325408113,555.5809365665855,37.764210491280245,5.838888888888889,5.795252443791053,23.55981009868907,26.97510322193366,81.77107466452988,97.86298998478681,34.09325420090296,99.65522228308107
S-Vta1a.parquet,60,60.0,7,14220,14820,830.7969292371192,503.38425245034273,794.6601085127986,451.9374173446506,817.0389009146588,10.813135177882483,4.876625900204621,0.3203947572466026,33.30271715866601,25.949114847475204,60.5905287724855,95.65034252624123,54.398060637951914,98.34399624766382
S-Vta1a.parquet,120,120.0,0,3630,4830,2510.4263041592476,1872.8081741946187,2495.8244559548057,1026.9251228393277,2508.967831099643,0.8076083654118618,6.281066168016813,5.084417501981158,12.715650818998341,9.619463002654848,74.60120104269821,99.41835184804071,40.90640387004905,99.9419033708662
S-Vta1a.parquet,120,120.1,1,12630,13831,2137.8186279644024,1637.3678733653815,2074.011627555633,996.535948933303,2132.437610439945,38.81878854547287,4.219444444444444,4.1651073101438385,41.10829010222858,45.286870038671296,76.59058874065747,97.01532208700392,46.61461622131102,99.74829401081693
S-Vta1a.parquet,120,120.0,2,18000,19200,1620.1409670050487,1861.637314434922,1551.564896511355,1072.7311294889041,1588.6145455452604,27.719735359078395,4.172222222222222,4.150185890883912,89.68614983814734,178.3298246232774,114.90588487965326,95.7672775461964,66.21220939014508,98.05409392751378
S-Vta1a.parquet,120,120.0,3,9940,11140,2419.0961571911175,2190.8412178849453,2388.679313749003,1550.2215283007306,2414.994990237283,64.02796644316619,4.652777777777778,4.612539835359855,13.924797683705947,9.747720798300698,90.56445364407483,98.74263603157335,64.08267499795203,99.83046697248297
S-Vta1a.parquet,120,120.0,4,8500,9700,1994.0373393975503,795.1828553212939,1979.4349492490671,805.8206481282699,1991.9448487974444,2.010740625000447,4.482914141031637,3.938103285941133,7.020576234667033,3.6158141855146466,39.87803235226974,99.26769725621612,40.41151247306778,99.895062616995
S-Vta1a.parquet,120,120.0,5,16120,17320,1494.1981132032674,872.9066654596402,1453.9306108663795,501.8827958354106,1499.6839429164081,2.1944444444444446,2.1944444444444446,2.143663552724836,84.94609388241497,100.18057613582008,58.41974084603143,97.30507608187496,33.58877189046052,100.36714205865111
S-Vta1a.parquet,120,120.0,6,6780,7980,2219.0253481215573,1227.8477243423881,2187.830044551127,977.6588071342112,2219.4454970063257,46.06459169783142,2.1506616329240615,2.040411931468902,38.528093607919686,66.64487847868949,55.33274891978057,98.59418894890779,44.05802790679322,100.01893393805186
S-Vta1a.parquet,120,120.0,7,21480,22680,1739.4967265407977,1665.3073954253846,1711.0053455372313,1151.791980837661,1729.378306314081,3.5803203437714908,4.283532568861737,0.24739159539164746,90.37047063890839,63.871143279542885,95.73501174314092,98.36209056511277,66.21409303414674,99.4183133505035
S-Vta1a.parquet,300,300.0,0,10860,13860,5067.406696433338,13998.34086621716,4983.864971604549,3372.075472259338,5059.963153486539,101.97031671095564,2.008604925913948,1.271153337918228,105.19043675366845,64.42089297786264,276.24269581657626,98.351390961227,66.54440178706697,99.85310942277363
