t,v_true,v_ml,v_ml_raw,v_ekf_pre,v_ekf_post
21283,3.9472222222222224,5.838812572479248,4.881812572479248,4.732198781507712,5.265987121595675
21293,3.9472222222222224,5.799983722686767,4.842983722686768,4.286504064419563,5.016433418464396
21303,4.213888888888889,4.8033947772979735,3.8463947772979736,4.330202149567798,4.555087635720726
21313,4.213888888888889,4.506476146697998,3.549476146697998,3.9458779583164185,4.210562559308459
21323,4.213888888888889,6.03129027557373,5.0742902755737305,3.2649803211117803,4.596904405361077
21333,4.213888888888889,5.941505176544189,4.9845051765441895,4.539896557617493,5.217950463998277
21343,4.213888888888889,4.94484327507019,3.9878432750701904,2.9293465776667973,3.880425928666904
21353,4.213888888888889,4.234305603027344,3.2773056030273438,0.6308348780640916,1.5906034223859422
21363,4.213888888888889,4.09377978515625,3.13677978515625,1.3317772957876424,1.2319812712938474
21373,4.213888888888889,2.899623972892761,1.9426239728927612,0.9007278229621587,0.9150667170472113
21383,4.213888888888889,2.2947293348312376,1.3377293348312378,1.0034468291912428,0.591451564014157
21393,0.37777777777777777,1.9663109607696532,1.0093109607696533,0.4912371306168559,0.7021690783039043
21403,0.37777777777777777,1.9447046346664427,0.9877046346664429,0.3843175803896753,1.143136112015552
21413,0.37777777777777777,2.3548221416473387,1.3978221416473389,1.5295502688753122,1.9303963540350149
21423,0.37777777777777777,2.0449034996032713,1.0879034996032715,2.5235280431883695,2.2911947565492863
21433,0.37777777777777777,2.0361627168655394,1.0791627168655396,2.9486307975663317,2.5053881612736255
21443,0.37777777777777777,2.311802131652832,1.354802131652832,3.258558532011724,2.798265029596175
21453,0.37777777777777777,1.6486987299919127,0.6916987299919128,3.499974196613886,2.599680114586665
21463,0.37777777777777777,1.631988567829132,0.6749885678291321,3.2674972194036176,2.4726273534275
21473,0.37777777777777777,1.7339560813903807,0.7769560813903809,3.3110182497215224,2.544113185367388
21483,0.37777777777777777,1.7620565123558043,0.8050565123558044,2.9005784623287147,2.346981574376943
21493,0.37777777777777777,1.770206374645233,0.8132063746452332,2.264384761767317,2.0241162301131004
21503,0.37777777777777777,1.7902183957099913,0.8332183957099915,2.120931420864149,1.9600206591239988
21513,0.37777777777777777,1.674433750629425,0.717433750629425,2.1916995879127437,1.9405671392852093
21523,0.37777777777777777,1.5649660058021544,0.6079660058021545,2.100229236591532,1.8401649229400387
21533,0.37777777777777777,1.6294237799644469,0.672423779964447,1.7656751965655288,1.699431432657813
21543,0.37777777777777777,1.613215727329254,0.6562157273292542,1.6119268909194329,1.6125585030381202
21553,0.37777777777777777,1.637248439311981,0.6802484393119812,1.5318758646548696,1.583045602072532
21563,0.37777777777777777,2.1167285270690916,1.1597285270690918,1.480352148776793,1.7891449771487173
21573,0.37777777777777777,2.325278384208679,1.3682783842086792,2.208152994667361,2.265120169115829
21583,0.37777777777777777,2.813487512588501,1.856487512588501,3.6169720834244528,3.227472662308334
21593,0.37777777777777777,2.5908056325912474,1.6338056325912476,5.338191177917779,4.005784394545815
21603,1.7694444444444444,2.145825726509094,1.1888257265090942,5.5387754850788244,3.891270105151976
21613,1.7694444444444444,2.215781313896179,1.2587813138961792,5.21471158139318,3.763745175227676
21623,1.7694444444444444,2.1353745288848875,1.1783745288848877,4.7270534627588034,3.472384353775844
21633,1.7694444444444444,3.526251775741577,2.569251775741577,3.932241976438246,3.736036055926478
21643,1.7694444444444444,5.827131015777588,4.870131015777588,4.355768697399539,5.066762125631118
21653,1.7694444444444444,6.191200954437256,5.234200954437256,5.863252023501701,6.003866247653198
21663,1.7694444444444444,5.850948554992676,4.893948554992676,5.914620199062783,5.88561892904922
21673,1.7694444444444444,5.191151363372803,4.234151363372803,6.0056442703879105,5.623982136046686
21683,1.7694444444444444,5.2346269912719725,4.277626991271973,5.120524601953959,5.174585110872473
21693,4.288888888888889,5.766814453125,4.809814453125,4.558933055381759,5.135915286543645
21703,4.288888888888889,5.591938240051269,4.6349382400512695,5.333214693860138,5.457534741943035
21713,4.288888888888889,5.720278007507324,4.763278007507324,5.001623919174954,5.34570478022591
21723,4.288888888888889,5.297091228485107,4.340091228485107,4.905276532339097,5.090137027385885
21733,4.288888888888889,5.268759948730469,4.311759948730469,4.604757764976696,4.920948390190644
21743,4.288888888888889,5.1935503311157225,4.236550331115723,4.6049383716027625,4.888440402513563
21753,4.288888888888889,3.6981813735961913,2.7411813735961914,4.566187164544429,4.148173137115573
21763,4.288888888888889,4.684710247039795,3.727710247039795,4.604340958203796,4.64226214948742
21773,4.288888888888889,5.275069458007812,4.3180694580078125,0.644010119949555,2.5707409426121868
21783,5.866666666666667,5.850461227416992,4.893461227416992,1.9504444124658116,3.6668891473083507
21793,5.866666666666667,5.83886502456665,4.88186502456665,3.39025174490504,4.510379770603735
21803,5.866666666666667,5.2442962951660155,4.287296295166016,4.37051628713964,4.7784389308846515
21813,5.866666666666667,6.547624332427978,5.5906243324279785,5.221473444914044,5.855405373544676
21823,5.866666666666667,6.450415355682373,5.493415355682373,5.962622206931476,6.19777501783267
21833,5.866666666666667,5.999609214782715,5.042609214782715,5.584747504690201,5.785141447713795
21843,5.866666666666667,6.60651753616333,5.64951753616333,4.748603054547466,5.638691833214579
21853,5.866666666666667,6.626912338256836,5.669912338256836,4.23502535126473,5.387356857094122
21863,5.866666666666667,5.84139416885376,4.88439416885376,4.5919890557001874,5.1861782378818955
21873,6.066666666666666,5.614920360565185,4.6579203605651855,3.660002682490958,4.599883916831522
29273,6.788888888888889,4.975140316009521,4.0181403160095215,5.632433735063916,5.307200079855519
29283,6.788888888888889,5.32385037612915,4.36685037612915,5.467004241582863,5.397481990446982
29293,6.788888888888889,5.113131267547607,4.156131267547607,5.309362091731219,5.21413297111881
29303,6.788888888888889,5.5133769340515135,4.556376934051514,5.76568524983546,5.643434371702548
29313,6.788888888888889,6.212043506622314,5.2550435066223145,5.921363495149177,6.062516648661283
29323,6.788888888888889,5.709022266387939,4.7520222663879395,6.349376118355625,6.038945262680931
29333,6.788888888888889,4.979902011871338,4.022902011871338,6.700864384209762,5.864522005040953
29343,6.675,5.561987621307373,4.604987621307373,6.017760693586572,5.796963139567531
29353,6.675,6.668995601654053,5.711995601654053,5.96257629192302,6.30517868619494
29363,6.675,5.9953691787719725,5.038369178771973,6.362533214118228,6.184509937471929
29373,6.675,5.071909172058105,4.1149091720581055,6.269222791444233,5.687959359077245
29383,6.675,4.82318447303772,3.8661844730377197,6.167128642508524,5.513613306578681
29393,6.675,4.7359509296417235,3.7789509296417236,5.587482679983448,5.175490708887042
29403,6.675,5.882330638885498,4.925330638885498,5.419983938424731,5.643520467209444
29413,6.675,5.28191397857666,4.32491397857666,6.342109589531548,5.8280329831165645
29423,6.675,4.852277976989746,3.895277976989746,6.239428182677935,5.566194025847363
29433,6.9944444444444445,5.069114906311035,4.112114906311035,6.033615960823416,5.565676541449586
29443,6.9944444444444445,6.6721269912719725,5.715126991271973,5.236513502934787,5.930518452526113
29453,6.9944444444444445,6.676579696655273,5.719579696655273,5.936126644573039,6.295284854284343
29463,6.9944444444444445,4.604203683853149,3.6472036838531494,6.1291969913717255,5.389677547308758
29473,6.9944444444444445,5.4223687477111815,4.465368747711182,5.59462220004554,5.511325333990333
29483,6.9944444444444445,5.370121700286865,4.413121700286865,6.36171554662814,5.882610328386396
29493,6.9944444444444445,4.441616994857788,3.484616994857788,6.063849780404093,5.282846854726007
29503,6.9944444444444445,3.6798555679321288,2.722855567932129,5.3689097615747965,4.556536859757884
29513,6.9944444444444445,4.7324437923431395,3.7754437923431396,4.673882888467331,4.702021835872753
29523,7.561111111111111,4.026314241409302,3.0693142414093018,5.017016211739344,4.538037445124215
29533,7.561111111111111,4.892307502746582,3.935307502746582,4.810083629451316,4.849758288545644
29543,7.561111111111111,4.564584238052368,3.607584238052368,4.6990557560597725,4.633890141305905
29553,7.561111111111111,3.735874635696411,2.778874635696411,4.734510269818323,4.249491790113198
29563,7.561111111111111,3.7722744770050047,2.815274477005005,3.8727272519164337,3.8240744987886637
29573,7.561111111111111,4.497569305419922,3.540569305419922,3.7908946595509585,4.130578672292259
29583,7.561111111111111,2.781370265007019,1.824370265007019,4.0144943083311,3.418671580497627
29593,7.561111111111111,2.982785684585571,2.0257856845855713,2.9850888559137445,2.983978706802811
29603,7.561111111111111,5.858235580444336,4.901235580444336,2.816049919618897,4.276939294525998
29613,7.783333333333333,5.117294532775879,4.160294532775879,4.129060953101791,4.6048586123398225
29623,7.783333333333333,4.652061922073364,3.6950619220733643,4.434899640864014,4.540018655455816
29633,7.783333333333333,4.463251573562622,3.506251573562622,4.880721720982271,4.680981404500941
29643,7.783333333333333,4.3577887840270995,3.4007887840270996,3.3577580118951094,3.834680347166041
29653,7.783333333333333,4.332410795211792,3.375410795211792,2.438522462020765,3.3407563423501028
29663,7.783333333333333,4.586443645477295,3.629443645477295,2.6360707197869564,3.5741519159836854
29673,7.783333333333333,5.614383918762207,4.657383918762207,3.575780888546255,4.566246822537419
