acc_x,acc_y,acc_z,acc_lin_x,acc_lin_y,acc_lin_z,gyro_x,gyro_y,gyro_z,acc_veh_fwd,gyro_veh_yaw_rate,dt_sec
0.3794809579849243,3.355473756790161,9.145252227783203,0.0979982167482376,-0.0058221817016601,-0.0169534683227539,0.0547279193997383,-0.0278300121426582,0.0351537019014358,0.09807367158380155,-0.023574667617973333,0.09999990463256836
0.4129997789859772,3.312378168106079,9.221866607666016,0.1462236940860748,-0.0198979377746582,0.0027103424072265,-0.0070573715493083,0.0211721155792474,-0.0319579094648361,0.1462445993024293,0.022657381470736707,0.09999990463256836
0.4513070285320282,3.336320161819458,9.154829025268556,0.1386231631040573,0.0072112083435058,-0.0659589767456054,-0.0006657897611148,-0.0315584354102611,-0.0399473868310451,0.1390599019103445,0.04842796075465544,0.09999990463256836
0.2980781197547912,3.2836475372314453,9.24102020263672,0.0402489751577377,-0.0516152381896972,0.0097227096557617,-0.021438430994749,-0.0070573715493083,-0.0543284453451633,0.04032239698470755,0.0535949568042117,0.09999990463256836
0.1687912195920944,3.2525229454040527,9.2841157913208,-0.0300691127777099,-0.019890546798706,0.073709487915039,-0.0326237007975578,0.0249005369842052,-0.035686332732439,-0.030436176334565444,0.025115449954719087,0.09999990463256836
0.1687912195920944,3.288435935974121,9.334393501281738,-0.0617404840886592,0.009413719177246,0.0132503509521484,-0.0427437052130699,0.0035952648613601,-0.0165115855634212,-0.06178002030991456,0.01439341730634906,0.09999990463256836
0.1663970202207565,3.290830135345459,9.382277488708496,-0.0386539623141288,0.0056140422821044,0.1139564514160156,0.002530001103878,0.0419447571039199,0.0042610545642673,-0.03841033698100072,-0.01829885575848958,0.09999990463256836
0.1879448294639587,3.2956185340881348,9.19552993774414,0.0335524044930934,-0.0077245235443115,-0.0696668624877929,-0.0022636852227151,0.0312921181321144,0.0106526361778378,0.03314811091152232,-0.020712836180046768,0.09999990463256836
0.1448491960763931,3.2405519485473637,9.2841157913208,0.0366831645369529,-0.0168437957763671,0.0061111450195312,-0.0123836901038885,0.0318247526884079,0.023968432098627,0.036680039828697567,-0.03350400485048075,0.09999990463256836
0.1592144072055816,3.2357635498046875,9.214683532714844,0.0538522824645042,-0.0232074260711669,-0.0348424911499023,-0.0209057983011007,0.0158457960933446,0.0282294861972332,0.05342299449209442,-0.03215191747979774,0.09999990463256836
0.1568202078342437,3.2525229454040527,9.272144317626951,0.051965020596981,0.0050368309020996,-0.0094919204711914,-0.0256994850933551,0.0142479008063673,0.0191747453063726,0.05189170310921336,-0.023106795855733442,0.09999990463256836
0.2214636504650116,3.264493942260742,9.236231803894045,0.0585631132125854,0.0498108863830566,-0.0183992385864257,-0.0091878985986113,-0.0454068630933761,0.0181094817817211,0.05855301927739455,-0.0018537886073123275,0.09999990463256836
0.1711854189634323,3.2142157554626465,9.346364974975586,0.0563970059156417,-0.0193767547607421,0.0968351364135742,0.0030626328662037,0.0073236874304711,-0.0005326318205334,0.05705020341868263,-0.001930257697158468,0.09999990463256836
0.1400607973337173,3.190273761749268,9.049484252929688,0.0271976441144943,-0.0342373847961425,-0.2117776870727539,-0.0091878985986113,0.0557931847870349,0.0063915820792317,0.024953654075142707,-0.024849344538594928,0.09999990463256836
0.029927521944046,3.17590856552124,9.298480987548828,-0.0390745848417282,-0.0274040699005126,0.036177635192871,-0.0267647486180067,0.0408794917166233,0.0170442182570695,-0.038689293345830496,-0.030112734463052,0.09999990463256836
0.1328781992197036,3.264493942260742,9.39903736114502,0.0906439274549484,0.0538060665130615,0.1148996353149414,0.0648479238152504,0.1111868917942047,-0.0271642226725816,0.09285782926653421,-0.010351030417090637,0.09999990463256836
-0.2023100405931472,3.1687259674072266,8.558672904968262,-0.0562609136104583,-0.0831611156463623,-0.6557521820068359,-0.003861580742523,0.252334326505661,-0.0537958145141601,-0.08004765315814563,-0.03524899237394189,0.09999990463256836
-0.2286462634801864,3.0585925579071045,9.106945037841797,0.1564010381698608,-0.1457138061523437,-0.1234893798828125,0.0254331696778535,0.4872249662876129,-0.0751010850071907,0.1457083902876001,-0.0906832120350548,0.09999990463256836
-0.2477998733520507,2.991554975509644,10.881048202514648,-0.1077148914337158,0.2483689785003662,1.5404720306396484,-0.5146554708480835,-0.6046702861785889,0.1933453530073166,-0.05105821448691528,-0.02911015360259986,0.09999990463256836
0.0035913025494664,2.8383262157440186,9.492411613464355,-0.0803298503160476,0.1868927478790283,0.1037874221801757,-0.1391500681638717,-0.1135837361216545,0.0362189635634422,-0.07824462916384572,-0.004974485457970527,0.09999990463256836
0.1137245818972587,2.404975652694702,9.106945037841797,0.016818568110466,-0.2223238945007324,-0.2935447692871094,0.0073236874304711,-0.0241015907377004,-0.007989477366209,0.012588520412523882,0.014431410181300237,0.09999990463256836
0.3292027413845062,2.61087703704834,9.971251487731934,0.2435842603445053,-0.0674200057983398,0.5810718536376953,0.2544648647308349,0.1660479754209518,-0.0127831641584634,0.25078409325636497,-0.031066314784096705,0.09999990463256836
-0.3196259140968323,3.0633809566497803,8.774150848388672,-0.2066434323787689,0.2195360660552978,-0.5537166595458984,-0.0539289712905883,0.1820269227027893,-0.0282294861972332,-0.22201354083837355,-0.029261244549240485,0.09999990463256836
-0.5829881429672241,2.864662408828736,9.492411613464355,-0.5540480613708496,0.1199040412902832,0.1225337982177734,-0.0869521424174308,-0.269112229347229,0.1347558498382568,-0.5498810096926259,-0.05359007492739251,0.09999990463256836
-0.8248024582862854,3.144783973693848,9.458892822265623,-0.8625627756118774,0.4758615493774414,0.0960445404052734,-0.1780321896076202,0.1261005848646164,0.0719052925705909,-0.8581145423589448,-0.10774720229063062,0.09999990463256836
0.3770867586135864,3.013102769851685,8.879495620727539,0.2033320665359497,0.4551718235015869,-0.5238161087036133,-0.0390152819454669,-0.1615206003189087,-0.1118526831269264,0.20162301503567726,0.15111748033223066,0.09999990463256836
0.2789244949817657,2.40736985206604,9.363123893737791,0.2281413972377777,0.0103483200073242,-0.0741682052612304,-0.3458112180233001,0.1580584943294525,0.061252661049366,0.22689628424018501,-0.10522746701310512,0.09999990463256836
